#AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, amp2, AOASimple, BaroA, CAS, COM1, COM2, Coordination Index, CRS, DensityRatio, E1 CHT Divergence, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, LOC-I Index, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), VAL, VCDI, volt1, volt2, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd, number_events = 0
AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, amp2, AOASimple, BaroA, CAS, COM1, COM2, Coordination Index, CRS, DensityRatio, E1 CHT Divergence, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, LOC-I Index, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), VAL, VCDI, volt1, volt2, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd
0.0, 834.1, 752.0, 839.8, 0.0, 2.2, 0.0, 1.44, 30.28, 20.667, 118.4, 124.575, 4.030021249396755, 355.2, 1.0280960869196163, 29.339999999999975, 287.41, 258.79, 278.35, 288.13, 58.639999999999986, 990.89, 1043.23, 984.59, 1005.49, 1.67, 58.34, 126.37, 946.0, 20.98, 24.0, 4.22, 1852.0, -0.017, 85.9, 13.0, 10.0, 0.0, 0.01, 0.0038688203994208855, 3.2, 0.01, 10.5, 1.44, -0.18, 0.096, 0.0, 44.980000000000004, 86.5, 2064.0827349427723, NaN, NaN, 28.0, 28.0, 14.0, -0.0, 0.0, -3.9, NaN, NaN
0.0, 834.1, 751.3, 839.1, -0.6999999999999318, 2.3, 0.1, 1.26, 30.28, 20.667, 118.4, 124.575, 13.176779461195915, 355.2, 1.0280960869196163, 29.329999999999984, 287.35, 258.92, 278.39, 288.25, 58.6099999999999, 995.46, 1046.56, 987.95, 1004.84, 1.76, 58.37, 126.42, 952.1, 20.98, 24.0, 4.59, 1852.0, -0.019, 86.6, 12.0, 10.0, 0.0, 0.03, 0.011068494747404569, 3.2, 0.01, 10.5, 1.26, -0.19, 0.084, 0.0, 44.980000000000004, 86.9, 2064.0827349427723, NaN, NaN, 28.0, 28.0, 14.0, -0.0, 0.0, 0.0, NaN, NaN
0.0, 834.1, 751.2, 839.0, -0.7000000000000455, 2.2, 0.0, 1.68, 30.28, 20.667, 118.4, 124.575, 5.952559141087532, 355.2, 1.0280960869196163, 29.379999999999995, 287.33, 258.92, 278.42, 288.3, 58.84000000000003, 995.83, 1046.73, 987.89, 1005.91, 1.68, 58.31, 126.44, 953.7, 20.98, 24.0, 4.65, 1852.0, -0.019, 86.8, 12.0, 10.0, 0.0, 0.02, 0.006666866238018036, 3.2, 0.04, 10.5, 1.68, -0.21, 0.11200000000000002, 0.0, 44.980000000000004, 87.3, 2064.0827349427723, NaN, NaN, 28.0, 28.0, 14.0, -0.0, 0.0, -3.9, NaN, NaN
0.0, 834.1, 751.2, 839.0, -0.7999999999999545, 2.2, 0.0, 1.27, 30.28, 20.667, 118.4, 124.575, 7.128164966124542, 355.2, 1.0280960869196163, 29.45999999999998, 287.28, 258.92, 278.5, 288.38, 58.549999999999955, 995.18, 1046.49, 987.94, 1008.41, 1.67, 58.34, 126.47, 948.8, 20.98, 24.0, 4.61, 1852.0, -0.02, 87.2, 12.5, 10.0, 0.0, 0.0, 0.006035179671318779, 3.2, -0.02, 10.5, 1.27, -0.08, 0.08466666666666667, 0.0, 44.980000000000004, 87.6, 2064.0827349427723, NaN, NaN, 28.0, 28.0, 14.0, -0.0, 0.0, 0.0, NaN, NaN
0.0, 834.1, 751.2, 839.0, 0.39999999999997726, 2.2, 0.0, 1.3, 30.28, 20.667, 118.4, 124.575, 8.910205950864968, 355.2, 1.0280960869196163, 29.410000000000025, 287.22, 259.02, 278.52, 288.43, 58.30000000000007, 993.53, 1046.21, 987.91, 1008.81, 1.66, 57.75, 126.5, 920.6, 21.03, 24.0, 4.51, 1852.0, -0.021, 87.7, 12.5, 10.0, 0.0, 0.02, 0.00772217849074964, 3.2, -0.03, 10.5, 1.3, -0.1, 0.08666666666666668, 0.0, 45.03, 87.9, 2064.0827349427723, NaN, NaN, 28.0, 28.0, 14.0, -0.0, 0.0, 0.0, NaN, NaN
0.0, 834.1, 749.8, 837.6, -2.0, 2.2, 0.0, 1.41, 30.28, 20.667, 118.4, 124.575, 8.252154447916253, 355.2, 1.0280960869196163, 29.439999999999998, 287.22, 259.04, 278.53, 288.48, 59.60000000000002, 990.62, 1045.44, 985.84, 1007.73, 1.64, 57.86, 126.52, 924.0, 21.03, 24.0, 4.55, 1852.0, -0.021, 87.3, 13.0, 10.0, 0.0, 0.01, 0.007757025181041277, 3.2, 0.0, 10.5, 1.41, -0.16, 0.094, 0.0, 45.03, 88.0, 2064.0827349427723, NaN, NaN, 28.0, 28.0, 14.0, -0.0, 0.0, -3.9, NaN, NaN
2.0, 834.1, 750.8, 838.6, -0.2999999999999545, 2.3, 0.0, 1.05, 30.28, 20.667, 118.4, 124.575, 18.478460665579615, 355.2, 1.0280960869196163, 29.50999999999999, 287.19, 259.06, 278.59, 288.57, 59.610000000000014, 989.27, 1044.52, 984.91, 1007.49, 1.66, 58.49, 126.54, 952.4, 21.03, 24.0, 4.51, 1852.0, -0.022, 86.2, 12.5, 10.0, 0.0, -0.01, 0.012934922465905732, 3.2, 0.01, 10.5, 1.05, -0.14, 0.07, 0.0, 45.03, 87.2, 2064.0827349427723, NaN, NaN, 28.0, 28.0, 14.0, -0.0, 0.0, 0.0, NaN, NaN
1.0, 834.1, 750.0, 837.9, -1.0, 2.3, 0.1, 1.21, 30.28, 20.667, 118.4, 124.575, 13.176779461195915, 355.2, 1.0280960869196163, 29.54000000000002, 287.15, 259.06, 278.65, 288.6, 58.61999999999989, 992.65, 1044.34, 985.72, 1008.88, 1.72, 58.56, 126.57, 965.8, 21.03, 24.0, 4.68, 1852.0, -0.022, 85.5, 12.0, 10.0, 0.0, 0.01, 0.010629268765364706, 3.2, 0.01, 10.5, 1.21, -0.19, 0.08066666666666666, 0.0, 45.03, 85.5, 2064.0827349427723, NaN, NaN, 28.0, 28.0, 14.0, -0.0, 0.0, -3.9, NaN, NaN
1.0, 834.1, 749.9, 837.8, -0.900000000000091, 2.2, 0.0, 1.15, 30.28, 20.667, 118.4, 124.575, 10.83274543465621, 355.2, 1.0280960869196163, 29.620000000000005, 287.09, 259.08, 278.66, 288.7, 57.620000000000005, 995.74, 1045.22, 987.6, 1011.46, 1.68, 58.69, 126.59, 973.5, 21.1, 24.0, 4.61, 1852.0, -0.023, 86.1, 12.0, 10.0, 0.0, 0.03, 0.008305104833236427, 3.2, 0.0, 10.5, 1.15, -0.13, 0.07666666666666666, 0.0, 45.1, 85.3, 2064.0827349427723, NaN, NaN, 28.0, 28.0, 14.0, -0.0, 0.0, -3.9, NaN, NaN
1.0, 834.1, 749.8, 837.6, -0.8999999999999773, 2.2, 0.0, 1.2, 30.28, 20.667, 118.4, 124.575, 1.1239916730709925, 355.2, 1.0280960869196163, 29.610000000000014, 287.08, 259.15, 278.66, 288.76, 56.25, 997.81, 1046.19, 989.94, 1013.41, 1.67, 58.83, 126.62, 978.0, 21.1, 24.0, 4.74, 1852.0, -0.024, 86.1, 12.0, 10.0, 0.0, -0.01, 8.991933384567939E-4, 3.2, -0.02, 10.5, 1.2, -0.08, 0.08, 0.0, 45.1, 86.0, 2064.0827349427723, NaN, NaN, 28.0, 28.0, 14.0, -10.7, 0.0, -3.9, NaN, NaN
1.0, 834.1, 749.7, 837.5, -2.2999999999999545, 2.2, 0.1, 1.59, 30.28, 20.667, 118.4, 124.575, 6.751111124652972, 355.2, 1.0280960869196163, 29.649999999999977, 287.0, 259.18, 278.71, 288.83, 54.32999999999993, 999.59, 1046.53, 992.2, 1015.87, 1.69, 58.81, 126.64, 978.0, 21.1, 24.0, 5.02, 1852.0, -0.025, 85.8, 12.5, 10.0, 0.0, -0.01, 0.007156177792132151, 3.2, -0.01, 10.5, 1.59, -0.16, 0.10600000000000001, 0.0, 45.1, 85.9, 2064.0827349427723, NaN, NaN, 28.0, 28.0, 14.0, -15.79, 0.0, 0.0, NaN, NaN
2.0, 834.1, 750.9, 838.8, -0.3000000000000682, 2.3, 0.0, 1.75, 30.28, 20.667, 118.4, 124.575, 8.108478305287644, 355.2, 1.029185171757455, 29.660000000000025, 286.95, 259.19, 278.79, 288.85, 54.450000000000045, 1001.24, 1047.92, 993.47, 1018.68, 1.66, 58.81, 126.67, 980.2, 21.15, 24.0, 5.09, 1852.0, -0.025, 86.2, 12.5, 10.0, 0.0, 0.02, 0.009459891356168917, 3.2, 0.02, 10.2, 1.75, -0.15, 0.11666666666666665, 0.0, 45.15, 85.8, 2062.990338605373, NaN, NaN, 28.0, 28.0, 14.0, -1.34, 0.0, 0.0, NaN, NaN
1.0, 834.1, 749.9, 837.7, -1.2999999999999545, 2.3, 0.0, 1.77, 30.28, 20.667, 118.4, 124.575, 4.124489493528858, 355.2, 1.029185171757455, 29.75999999999999, 286.9, 259.19, 278.79, 288.95, 54.000000000000114, 1001.88, 1048.14, 994.14, 1020.94, 1.68, 58.73, 126.69, 976.4, 21.1, 24.0, 5.11, 1852.0, -0.026, 86.4, 12.5, 10.0, 0.0, 0.01, 0.004866897602364053, 3.2, -0.01, 10.2, 1.77, -0.08, 0.11800000000000001, 0.0, 45.1, 86.4, 2062.990338605373, NaN, NaN, 28.0, 28.0, 14.0, -0.04, 0.0, 0.0, NaN, NaN
2.0, 834.1, 750.6, 838.4, -0.6000000000000227, 2.2, 0.1, 1.83, 30.28, 20.667, 118.4, 124.575, 0.14049900407223614, 355.2, 1.029185171757455, 29.779999999999973, 286.77, 259.11, 278.71, 288.89, 54.55000000000007, 1002.83, 1049.19, 994.64, 1022.45, 1.67, 58.93, 126.71, 975.8, 21.1, 24.0, 5.21, 1852.0, -0.027, 86.4, 12.0, 10.0, 0.0, -0.01, 1.714087849681281E-4, 3.2, 0.0, 10.2, 1.83, 0.01, 0.12200000000000001, 0.0, 45.1, 86.8, 2062.990338605373, NaN, NaN, 28.0, 28.0, 14.0, -0.0, 0.0, 3.9, NaN, NaN
2.0, 834.1, 750.6, 838.4, -0.6000000000000227, 2.2, 0.0, 1.79, 30.28, 20.667, 118.4, 124.575, 12.56398725532282, 355.2, 1.029185171757455, 29.75999999999999, 286.76, 259.24, 278.76, 289.0, 55.58000000000004, 1005.51, 1050.19, 994.61, 1023.75, 1.66, 58.43, 126.74, 977.6, 21.1, 24.0, 5.21, 1852.0, -0.028, 85.6, 12.0, 10.0, 0.0, 0.01, 0.0149930247913519, 3.2, 0.04, 10.2, 1.79, -0.04, 0.11933333333333333, 0.0, 45.1, 86.4, 2062.990338605373, NaN, NaN, 28.0, 28.0, 14.0, -0.0, 0.0, 0.0, NaN, NaN
2.0, 834.1, 750.6, 838.5, 0.8999999999999773, 2.2, 0.0, 1.68, 30.28, 20.667, 118.4, 124.575, 39.192209580557055, 355.2, 1.029185171757455, 29.779999999999973, 286.69, 259.24, 278.73, 289.02, 54.73000000000002, 1006.24, 1050.49, 995.76, 1026.66, 1.69, 58.68, 126.76, 977.4, 21.15, 24.0, 5.0, 1852.0, -0.028, 83.1, 12.0, 10.0, 0.0, -0.01, 0.043895274730223914, 3.2, -0.01, 10.2, 1.68, -0.12, 0.11200000000000002, 0.0, 45.15, 84.7, 2062.990338605373, NaN, NaN, 28.0, 28.0, 14.0, -0.0, 0.0, 0.0, NaN, NaN
2.0, 834.1, 750.7, 838.5, -0.10000000000002274, 2.2, 0.0, 0.7786754458560784, 30.28, 20.667, 118.4, 124.575, 51.05370214078677, 355.2, 1.029185171757455, 29.810000000000002, 286.56, 259.2, 278.78, 289.01, 52.94999999999993, 1006.2, 1050.36, 997.41, 1029.62, 1.65, 58.75, 126.78, 978.6, 21.15, 24.0, 4.78, 1852.0, -0.029, 79.8, 12.5, 10.0, 0.0, 0.02, 0.026502842851387043, 3.2, 0.01, 10.2, 1.6, -0.11, 0.05191169639040523, 0.0, 45.15, 82.1, 2062.990338605373, NaN, NaN, 28.0, 28.0, 14.0, 2.48, 30.0, 0.0, NaN, NaN
1.0, 835.1, 749.4, 837.2, -0.6999999999999318, 2.2, 0.0, 1.3586754458560786, 30.28, 20.667, 118.4, 124.575, 100.0, 355.2, 1.029185171757455, 29.920000000000016, 286.54, 259.19, 278.8, 289.11, 53.04000000000008, 1004.19, 1050.44, 997.4, 1030.44, 1.68, 58.99, 126.81, 980.1, 21.2, 24.0, 4.49, 1852.0, -0.03, 68.0, 12.5, 10.0, 0.0, -0.02, 0.09057836305707191, 3.2, -0.05, 10.2, 2.18, -0.32, 0.09057836305707191, 0.0, 45.2, 77.6, 2062.990338605373, NaN, NaN, 28.0, 28.0, 14.0, 15.3, 30.0, 0.0, NaN, NaN
2.0, 835.1, 750.4, 838.2, 0.40000000000009095, 2.2, 0.0, 2.18, 30.28, 20.667, 118.4, 124.575, 4.4959447795167895, 355.2, 1.029185171757455, 29.939999999999998, 286.47, 259.23, 278.8, 289.17, 52.280000000000086, 1004.02, 1050.41, 998.13, 1031.42, 1.71, 58.39, 126.83, 977.9, 21.32, 24.0, 4.53, 1852.0, -0.03, 68.0, 12.5, 10.0, 0.0, -0.02, 0.006534106412897735, 3.2, 0.05, 10.2, 2.18, -0.32, 0.14533333333333334, 0.0, 45.32, 71.8, 2062.990338605373, NaN, NaN, 28.0, 28.0, 14.0, 15.98, 0.0, 0.0, NaN, NaN
1.0, 835.1, 749.5, 837.4, -0.20000000000004547, 2.2, 0.1, 1.88, 30.28, 20.667, 118.4, 124.575, 100.0, 355.2, 1.029185171757455, 29.970000000000027, 286.41, 259.27, 278.8, 289.24, 53.430000000000064, 1004.66, 1051.43, 998.0, 1031.83, 1.69, 58.55, 126.86, 981.9, 21.37, 24.0, 4.2, 1852.0, -0.031, 60.8, 12.0, 10.0, 0.0, -0.05, 0.12533333333333332, 3.2, -0.11, 10.2, 1.88, -0.07, 0.12533333333333332, 0.0, 45.370000000000005, 65.3, 2062.990338605373, NaN, NaN, 28.0, 28.0, 14.0, 4.6, 0.0, 7.9, NaN, NaN
1.0, 835.1, 749.5, 837.3, -0.20000000000004547, 2.2, 0.0, 1.1586754458560784, 30.28, 20.667, 118.4, 124.575, 100.0, 355.2, 1.029185171757455, 29.99000000000001, 286.36, 259.32, 278.85, 289.31, 54.20999999999992, 1007.5, 1052.12, 997.91, 1035.58, 1.68, 59.63, 126.88, 1022.1, 21.42, 24.0, 4.1, 1852.0, -0.032, 54.1, 12.0, 10.0, 0.0, -0.01, 0.07724502972373856, 3.2, 0.05, 10.2, 1.98, -0.92, 0.07724502972373856, 0.0, 45.42, 57.4, 2062.990338605373, NaN, NaN, 28.0, 28.1, 14.0, 6.1, 30.0, 3.9, NaN, NaN
1.0, 836.1, 749.4, 837.3, -1.5, 2.2, 0.0, 0.8586754458560782, 30.28, 20.667, 118.4, 124.575, 100.0, 355.2, 1.029185171757455, 30.04000000000002, 286.31, 259.33, 278.87, 289.37, 48.3900000000001, 1014.79, 1053.39, 1005.0, 1048.52, 1.7, 59.96, 126.9, 1057.2, 21.42, 24.0, 3.98, 1852.0, -0.032, 46.1, 12.0, 10.0, 0.0, -0.01, 0.05724502972373855, 3.2, -0.02, 10.2, 1.68, -0.6, 0.05724502972373855, 0.0, 45.42, 50.7, 2062.990338605373, NaN, NaN, 28.0, 28.1, 14.0, 27.43, 30.0, 3.9, NaN, NaN
1.0, 836.1, 749.4, 837.2, -0.5, 2.1, 0.0, 1.88, 30.28, 20.667, 118.4, 124.575, 100.0, 355.2, 1.029185171757455, 30.090000000000032, 286.27, 259.33, 278.93, 289.42, 44.260000000000105, 1027.56, 1056.02, 1019.38, 1063.64, 1.73, 59.95, 126.92, 1065.8, 21.49, 24.0, 4.14, 1852.0, -0.032, 39.0, 12.5, 10.0, 0.0, -0.03, 0.12533333333333332, 3.2, -0.01, 10.2, 1.88, -0.59, 0.12533333333333332, 0.0, 45.489999999999995, 42.9, 2062.990338605373, NaN, NaN, 28.0, 28.0, 14.0, 23.74, 0.0, 0.0, NaN, NaN
2.0, 836.1, 750.7, 838.5, 0.10000000000002274, 2.2, 0.0, 1.72, 30.28, 20.667, 118.4, 124.575, 100.0, 355.2, 1.029185171757455, 30.180000000000007, 286.27, 259.33, 278.93, 289.51, 44.51999999999998, 1040.04, 1059.93, 1032.21, 1076.73, 1.71, 59.98, 126.93, 1069.5, 21.59, 24.0, 4.41, 1852.0, -0.033, 31.7, 12.5, 10.0, 0.0, -0.03, 0.11466666666666667, 3.2, -0.01, 10.2, 1.72, -0.94, 0.11466666666666667, 0.0, 45.59, 35.4, 2062.990338605373, NaN, NaN, 28.0, 28.1, 14.0, 16.35, 0.0, 0.0, NaN, NaN
1.0, 836.1, 749.6, 837.4, -1.0, 2.2, 0.0, 1.33, 30.28, 20.667, 118.4, 124.575, 100.0, 355.2, 1.029912511101453, 30.150000000000034, 286.16, 259.4, 278.93, 289.55, 41.5, 1047.49, 1063.27, 1042.15, 1083.65, 1.74, 59.65, 126.94, 1044.6, 21.59, 24.0, 4.78, 1852.0, -0.033, 24.6, 12.5, 10.0, 0.0, -0.03, 0.08866666666666667, 3.2, 0.01, 10.0, 1.33, -0.79, 0.08866666666666667, 0.0, 45.59, 28.6, 2062.2617529077056, NaN, NaN, 28.0, 28.0, 14.0, 1.59, 0.0, 0.0, NaN, NaN
2.0, 836.1, 750.5, 838.4, -0.10000000000002274, 2.0, 0.0, 2.891324554143922, 30.28, 20.667, 118.4, 124.575, 100.0, 355.2, 1.029912511101453, 30.19999999999999, 286.11, 259.45, 278.95, 289.65, 37.950000000000045, 1046.75, 1064.63, 1044.98, 1082.93, 1.68, 58.9, 126.95, 1000.4, 21.64, 24.0, 4.76, 1852.0, -0.034, 15.9, 12.0, 10.0, 0.0, -0.04, 0.19275497027626146, 3.2, -0.02, 10.0, 2.07, -0.51, 0.19275497027626146, 0.0, 45.64, 20.9, 2062.2617529077056, NaN, NaN, 28.0, 28.0, 14.0, 0.05, -30.0, 0.0, NaN, NaN
2.0, 835.1, 750.6, 838.5, 0.0, 2.1, 0.0, 3.432817940523326, 30.28, 20.667, 118.4, 124.575, 100.0, 355.2, 1.029912511101453, 30.220000000000027, 286.0, 259.38, 278.92, 289.6, 36.49000000000001, 1043.72, 1064.38, 1041.12, 1077.61, 1.68, 58.78, 126.95, 984.0, 21.71, 24.0, 4.98, 1852.0, -0.034, 8.8, 12.0, 10.0, 0.0, -0.01, 0.22885452936822173, 3.2, 0.02, 10.0, 1.79, -0.14, 0.22885452936822173, 0.0, 45.71, 12.7, 2062.2617529077056, NaN, NaN, 28.0, 28.0, 14.0, -13.04, -60.0, 0.0, NaN, NaN
2.0, 834.1, 750.7, 838.5, 1.2999999999999545, 2.1, 0.0, 2.621324554143922, 30.28, 20.667, 118.4, 124.575, 100.0, 355.2, 1.029912511101453, 30.410000000000025, 285.99, 259.46, 279.07, 289.87, 35.710000000000036, 1038.97, 1061.14, 1032.62, 1068.33, 1.69, 58.7, 126.97, 978.8, 21.88, 24.0, 5.37, 1852.0, -0.034, 357.2, 12.0, 10.0, 0.0, -0.03, 0.17475497027626147, 3.2, -0.04, 10.0, 1.8, 0.14, 0.17475497027626147, 0.0, 45.879999999999995, 358.6, 2062.2617529077056, NaN, NaN, 28.0, 28.0, 14.0, -16.0, -30.0, 0.0, NaN, NaN
1.0, 834.1, 749.4, 837.2, -1.0, 2.1, 0.0, 2.9013245541439217, 30.28, 20.667, 118.4, 124.575, 4.355447898242041, 355.2, 1.029912511101453, 30.350000000000023, 285.99, 259.58, 279.07, 289.93, 33.700000000000045, 1034.76, 1059.93, 1029.44, 1063.14, 1.69, 58.83, 126.99, 978.6, 21.93, 24.0, 5.35, 1852.0, -0.034, 357.2, 12.5, 10.0, 0.0, -0.01, 0.008424378620976112, 3.2, 0.03, 10.0, 2.08, 0.31, 0.1934216369429281, 0.0, 45.93, 355.6, 2062.2617529077056, NaN, NaN, 28.0, 28.0, 14.0, -28.02, -30.0, -3.9, NaN, NaN
2.0, 833.1, 750.4, 838.2, 0.8000000000000682, 2.1, 0.1, 2.811324554143922, 30.28, 20.667, 118.4, 124.575, 7.501807762546448, 355.2, 1.029912511101453, 30.410000000000025, 285.82, 259.52, 279.0, 289.93, 33.73000000000002, 1029.99, 1059.93, 1027.49, 1061.22, 1.69, 58.71, 127.01, 975.3, 21.93, 24.0, 5.31, 1852.0, -0.034, 356.4, 12.5, 10.0, 0.0, -0.01, 0.014060010908876203, 3.2, -0.0, 10.0, 1.99, 0.32, 0.18742163694292813, 0.0, 45.93, 355.3, 2062.2617529077056, NaN, NaN, 28.0, 28.0, 14.0, -31.82, -30.0, -3.9, NaN, NaN
1.0, 833.1, 749.3, 837.1, -0.1999999999999318, 2.0, 0.0, 2.1, 30.28, 20.667, 118.4, 124.575, 0.8461956159277362, 355.2, 1.029912511101453, 30.44999999999999, 285.81, 259.57, 279.08, 290.02, 36.52999999999997, 1026.41, 1061.01, 1024.48, 1058.27, 1.7, 58.76, 127.03, 976.1, 21.93, 24.0, 5.31, 1852.0, -0.034, 356.7, 12.0, 10.0, 0.0, 0.02, 0.0011846738622988309, 3.2, 0.02, 10.0, 2.1, 0.26, 0.14, 0.0, 45.93, 355.0, 2062.2617529077056, NaN, NaN, 28.0, 28.0, 14.0, -31.99, 0.0, 0.0, NaN, NaN
0.0, 833.1, 749.1, 836.9, -0.39999999999997726, 2.0, 0.0, 2.25, 30.28, 20.667, 118.4, 124.575, 13.265441314072914, 355.2, 1.029912511101453, 30.55000000000001, 285.84, 259.62, 279.19, 290.17, 39.80000000000007, 1022.51, 1060.94, 1021.14, 1053.91, 1.63, 58.33, 127.05, 959.1, 21.98, 24.0, 5.09, 1852.0, -0.034, 355.6, 12.0, 10.0, 0.0, -0.02, 0.01989816197110937, 3.2, 0.0, 10.0, 2.25, 0.23, 0.15, 0.0, 45.980000000000004, 355.4, 2062.2617529077056, NaN, NaN, 28.0, 28.0, 14.0, -13.31, 0.0, -3.9, NaN, NaN
0.0, 833.1, 749.0, 836.8, -0.40000000000009095, 2.1, 0.0, 1.93, 30.28, 20.667, 118.4, 124.575, 3.3783998666877384, 355.2, 1.029912511101453, 30.50999999999999, 286.18, 260.16, 279.71, 290.67, 43.65999999999997, 1018.17, 1060.54, 1016.88, 1048.7, 1.7, 57.44, 127.07, 912.8, 22.02, 24.0, 4.47, 1852.0, -0.034, 356.2, 12.0, 10.0, 0.0, -0.01, 0.004346874495138223, 3.2, -0.02, 10.0, 1.93, 0.4, 0.12866666666666665, 0.0, 46.019999999999996, 355.4, 2062.2617529077056, NaN, NaN, 28.0, 28.0, 14.0, -0.93, 0.0, 0.0, NaN, NaN
0.0, 833.1, 748.8, 836.6, -1.8999999999999773, 2.1, 0.0, 2.34, 30.28, 20.667, 118.4, 124.575, 7.969055548171966, 355.2, 1.029912511101453, 30.620000000000005, 286.44, 260.44, 279.92, 291.06, 46.02999999999997, 1012.01, 1056.01, 1009.98, 1041.01, 1.67, 57.25, 127.09, 895.2, 22.02, 24.0, 3.69, 1852.0, -0.034, 356.9, 12.0, 10.0, 0.0, 0.02, 0.012431726655148266, 3.2, -0.03, 10.0, 2.34, 0.18, 0.156, 0.0, 46.019999999999996, 355.9, 2062.2617529077056, NaN, NaN, 28.0, 28.0, 14.0, -0.03, 0.0, 0.0, NaN, NaN
1.0, 833.1, 750.1, 837.9, 0.5, 2.0, 0.0, 3.2413245541439215, 30.28, 20.667, 118.4, 124.575, 1.9179964489804846, 355.2, 1.029912511101453, 30.67999999999995, 286.46, 260.47, 279.97, 291.15, 47.14999999999998, 1005.02, 1051.03, 1003.88, 1033.76, 1.67, 57.29, 127.12, 890.1, 22.02, 24.0, 3.56, 1852.0, -0.034, 356.7, 12.5, 10.0, 0.0, 0.01, 0.004144565989894196, 3.2, -0.03, 10.0, 2.42, 0.35, 0.21608830360959477, 0.0, 46.019999999999996, 357.3, 2062.2617529077056, NaN, NaN, 28.0, 28.0, 14.0, -14.65, -30.0, 0.0, NaN, NaN
0.0, 832.1, 749.1, 836.9, -1.5, 2.1, 0.0, 2.53, 30.28, 20.667, 118.4, 124.575, 3.283644454496655, 355.2, 1.029912511101453, 30.75, 286.36, 260.47, 280.07, 291.22, 46.549999999999955, 998.29, 1044.84, 999.55, 1027.3, 1.65, 57.24, 127.14, 886.4, 22.02, 24.0, 3.62, 1852.0, -0.034, 357.2, 12.5, 10.0, 0.0, 0.01, 0.005538413646584358, 3.2, -0.01, 10.0, 2.53, 0.3, 0.16866666666666666, 0.0, 46.019999999999996, 357.2, 2062.2617529077056, NaN, NaN, 28.0, 28.0, 14.0, -15.95, 0.0, 0.0, NaN, NaN
1.0, 833.1, 750.0, 837.8, -0.7000000000000455, 2.0, 0.0, 1.728675445856078, 30.28, 20.667, 118.4, 124.575, 5.1036600996975965, 355.2, 1.029912511101453, 30.75999999999999, 286.33, 260.55, 280.08, 291.31, 42.07999999999993, 991.23, 1033.31, 995.46, 1020.68, 1.7, 57.18, 127.17, 883.1, 21.98, 24.0, 3.56, 1852.0, -0.034, 357.1, 12.0, 10.0, 0.0, -0.02, 0.005881714598895079, 3.2, 0.02, 10.0, 2.55, 0.47, 0.11524502972373854, 0.0, 45.980000000000004, 358.0, 2062.2617529077056, NaN, NaN, 28.0, 28.0, 14.0, -1.09, 30.0, 0.0, NaN, NaN
1.0, 833.1, 750.0, 837.8, -0.7000000000000455, 2.1, 0.0, 2.66, 30.28, 20.667, 118.4, 124.575, 3.0419623574906134, 355.2, 1.029912511101453, 30.78000000000003, 286.25, 260.58, 280.09, 291.36, 36.710000000000036, 985.61, 1022.32, 991.44, 1015.62, 1.65, 57.32, 127.19, 887.0, 21.93, 24.0, 3.62, 1852.0, -0.034, 357.3, 12.0, 10.0, 0.0, -0.01, 0.005394413247283355, 3.2, 0.04, 10.0, 2.66, 0.43, 0.17733333333333334, 0.0, 45.93, 357.6, 2062.2617529077056, NaN, NaN, 28.0, 28.0, 14.0, -2.27, 0.0, 0.0, NaN, NaN
1.0, 833.1, 750.0, 837.8, 0.599999999999909, 2.0, 0.1, 2.44, 30.28, 20.667, 118.4, 124.575, 3.3229520798970293, 355.2, 1.029912511101453, 30.839999999999975, 286.2, 260.61, 280.14, 291.45, 36.85000000000002, 981.1, 1017.95, 986.99, 1011.43, 1.64, 57.16, 127.22, 881.0, 21.88, 24.0, 3.81, 1852.0, -0.034, 357.5, 12.0, 10.0, 0.0, -0.02, 0.0054053353832991665, 3.2, -0.01, 10.0, 2.44, 0.45, 0.16266666666666665, 0.0, 45.879999999999995, 357.7, 2062.2617529077056, NaN, NaN, 28.0, 28.0, 14.0, -1.34, 0.0, 0.0, NaN, NaN
