#AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, amp2, AOASimple, BaroA, CAS, COM1, COM2, Coordination Index, CRS, DensityRatio, E1 CHT Divergence, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HDG, HPLfd, HPLwas, IAS, LatAc, LOC-I Index, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, volt2, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd, number_events = 2
AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, amp2, AOASimple, BaroA, CAS, COM1, COM2, Coordination Index, CRS, DensityRatio, E1 CHT Divergence, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HDG, HPLfd, HPLwas, IAS, LatAc, LOC-I Index, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, volt2, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd
0.0, 853.8, 740.9, 828.7, 4.2000000000000455, 7.3, 0.6, 2.4613245541439217, 29.88, 20.667, 120.55, 123.3, 4.486638479879248, 177.2, 0.981621069153693, 18.340000000000003, 119.98, 101.64, 116.49, 110.63, 23.979999999999905, 1046.56, 1022.58, 1043.37, 1028.34, 2.12, 63.2, 131.36, 1237.2, 21.38, 19.57, 0.0, 3704.0, 181.4, 90.0, NaN, 0.0, 0.0, 0.007362048970729168, 3.2, -0.01, 20.0, 1.64, -0.21, 0.16408830360959478, 0.0, 40.95, 266.6, 2112.379862167148, 27.9, 27.9, NaN, -11.49, -30.0, 0.0, NaN, NaN
0.0, 853.8, 741.4, 829.2, 4.600000000000023, 7.2, 0.6, 1.61, 29.88, 20.667, 120.55, 123.3, 2.247981154862704, 177.2, 0.981621069153693, 18.370000000000005, 120.67, 102.3, 117.19, 111.3, 35.34999999999991, 1068.99, 1033.64, 1065.67, 1043.5, 2.0, 62.91, 131.29, 1226.2, 21.38, 19.57, 0.0, 3704.0, 181.4, 101.5, NaN, 0.0, 0.0, 0.002412833106219302, 3.2, -0.05, 20.0, 1.61, -0.16, 0.10733333333333334, 0.0, 40.95, 266.6, 2112.379862167148, 27.9, 27.9, NaN, -18.15, 0.0, 0.0, NaN, NaN
0.0, 853.8, 741.5, 829.3, 4.7999999999999545, 7.1, 0.5, 1.64, 29.88, 20.667, 120.55, 123.3, 2.669476198352524, 177.2, 0.981621069153693, 18.400000000000006, 121.37, 102.97, 117.92, 112.02, 46.47999999999979, 1095.11, 1048.63, 1092.51, 1063.15, 1.88, 62.07, 131.22, 1193.7, 21.38, 19.57, 0.0, 3704.0, 181.4, 101.0, NaN, 0.0, 0.0, 0.002918627310198759, 3.2, 0.0, 20.0, 1.64, -0.19, 0.10933333333333332, 0.0, 40.95, 266.6, 2112.379862167148, 27.8, 27.8, NaN, -16.52, 0.0, 0.0, NaN, NaN
0.0, 853.8, 742.1, 829.9, 5.399999999999977, 7.0, 0.5, 0.007182059476674274, 29.88, 20.667, 120.55, 123.3, 2.8099743892551046, 177.2, 0.981621069153693, 18.5, 122.09, 103.59, 118.65, 112.72, 55.59999999999991, 1123.53, 1067.93, 1118.76, 1083.88, 1.8, 61.61, 131.16, 1157.1, 21.38, 19.57, 0.0, 3704.0, 181.4, 101.5, NaN, 0.0, -0.0, 1.345426879437442E-5, 3.2, 0.0, 20.0, 1.65, -0.2, 4.7880396511161826E-4, 0.0, 40.95, 266.6, 2112.379862167148, 27.8, 27.8, NaN, -7.1, 60.0, 0.0, NaN, NaN
0.0, 855.8, 740.9, 828.7, 0.6000000000000227, 7.0, 0.5, 1.65, 29.88, 20.667, 120.55, 123.3, 2.5289779261330483, 177.2, 0.981621069153693, 18.599999999999994, 122.82, 104.22, 119.47, 113.5, 57.309999999999945, 1147.71, 1090.4, 1139.42, 1102.88, 1.9, 61.43, 131.1, 1142.2, 21.38, 19.57, 0.0, 3704.0, 181.4, 101.5, NaN, 0.0, -0.01, 0.0027818757187463533, 3.2, -0.0, 20.0, 1.65, -0.18, 0.11, 0.0, 40.95, 266.6, 2112.379862167148, 27.8, 27.8, NaN, 28.3, 0.0, 0.0, NaN, NaN
0.0, 853.8, 741.6, 829.4, 1.1000000000000227, 7.1, 0.5, 4.0946493039785565, 29.88, 20.667, 120.55, 123.3, 2.669476198352524, 177.2, 0.9822915753484702, 18.53, 123.59, 105.06, 120.33, 114.31, 56.09999999999991, 1166.82, 1110.72, 1155.34, 1123.14, 2.08, 62.35, 131.01, 1178.2, 21.35, 19.57, 0.0, 3704.0, 181.4, 101.5, NaN, 0.0, -0.01, 0.007287045905047657, 3.2, 0.0, 19.8, 1.63, -0.19, 0.2729766202652371, 0.0, 40.92, 266.6, 2111.6587903379236, 27.9, 27.9, NaN, 6.64, -90.0, 0.0, NaN, NaN
0.0, 852.8, 740.8, 828.7, 0.40000000000009095, 7.1, 0.5, 1.63, 29.88, 20.667, 120.55, 123.3, 3.362127102162571, 177.2, 0.9822915753484702, 18.620000000000005, 124.36, 105.74, 121.06, 115.06, 56.73000000000002, 1176.73, 1120.0, 1166.4, 1133.35, 2.16, 62.91, 130.93, 1221.4, 21.35, 19.57, 0.0, 3704.0, 181.5, 99.5, NaN, 0.0, 0.02, 0.00365351145101666, 3.2, -0.01, 19.8, 1.63, -0.13, 0.10866666666666665, 0.0, 40.92, 266.6, 2111.6587903379236, 27.8, 27.9, NaN, -29.48, 0.0, 0.0, NaN, NaN
0.0, 853.8, 740.8, 828.6, 0.20000000000004547, 6.9, 0.5, -0.012817940523325522, 29.88, 20.667, 120.55, 123.3, 4.345615996341575, 177.2, 0.9822915753484702, 18.700000000000003, 125.08, 106.38, 121.81, 115.81, 56.319999999999936, 1176.8, 1120.48, 1169.96, 1136.53, 2.2, 63.09, 130.88, 1234.6, 21.35, 19.57, 0.0, 3704.0, 181.4, 99.5, NaN, 0.0, 0.0, 3.713456491887886E-5, 3.2, 0.01, 19.8, 1.63, -0.2, 8.545293682217014E-4, 0.0, 40.92, 266.6, 2111.6587903379236, 27.8, 27.8, NaN, -20.47, 60.0, 0.0, NaN, NaN
0.0, 854.8, 740.7, 828.5, 0.0, 6.9, 0.5, 0.7786754458560784, 29.88, 20.667, 120.55, 123.3, 2.5289779261330483, 177.2, 0.9822915753484702, 18.549999999999997, 125.81, 107.26, 122.56, 116.56, 57.49000000000001, 1176.14, 1118.65, 1169.33, 1137.4, 2.2, 63.21, 130.79, 1237.3, 21.35, 19.57, 0.0, 3704.0, 181.4, 99.5, NaN, 0.0, 0.0, 0.0013128353427945547, 3.2, -0.02, 19.8, 1.6, -0.18, 0.05191169639040523, 0.0, 40.92, 266.6, 2111.6587903379236, 27.8, 27.8, NaN, 5.53, 30.0, 0.0, NaN, NaN
0.0, 854.8, 740.1, 827.9, -0.8000000000000682, 6.9, 0.4, 1.64, 29.88, 20.667, 120.55, 123.3, 2.5289779261330483, 177.2, 0.9822915753484702, 18.629999999999995, 126.57, 107.94, 123.36, 117.34, 58.5, 1175.73, 1117.23, 1167.79, 1137.96, 2.22, 63.21, 130.72, 1240.1, 21.35, 19.6, 0.0, 3704.0, 181.4, 99.5, NaN, 0.0, 0.01, 0.002765015865905466, 3.2, -0.01, 19.8, 1.64, -0.18, 0.10933333333333332, 0.0, 40.95, 266.6, 2111.6587903379236, 27.8, 27.8, NaN, 20.88, 0.0, 0.0, NaN, NaN
